,Vendor,Batch,Assay_Plate_Barcode,sphering,Percent_Replicating,value_95_replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,Anomaly,Unnamed: 0,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Percent_Matching,value_95_matching,cell_count
87,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,False,38.88888888888889,0.2942570668428892,JUMP-MOA_compound_platemap,Confocal,4,1.0,1,10,6,3,,none,,,,,,,1.0,13.953488372093023,0.284616665765574,518568
88,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,47.77777777777778,0.1667795998637085,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,16.27906976744186,0.2035550673546482,119805
89,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,False,16.666666666666664,0.7314582341579076,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,11.627906976744184,0.6933246262213872,119805
90,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,43.333333333333336,0.1514326477169923,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,18.6046511627907,0.1849807386676594,129356
91,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,False,4.444444444444445,0.5532560797835768,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,0.0,0.5909176030489953,129356
92,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,54.44444444444444,0.1403270677461731,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,18.6046511627907,0.1801244373209142,129682
93,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,False,36.66666666666666,0.3230287859187102,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,3,,none,,,,,,,1.0,13.953488372093023,0.3144102340240691,129682
94,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,56.17977528089888,0.1475836860147047,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,3,,none,,,,,,,1.0,21.428571428571427,0.1998597718156267,110990
95,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,False,44.9438202247191,0.3186471825996808,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,3,,none,,,,,,,1.0,19.047619047619047,0.3630168457153107,110990
96,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,53.333333333333336,0.1337534871054448,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,1,,none,,,,,,,1.0,16.27906976744186,0.1803456682944921,92622
97,Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,False,45.55555555555556,0.2245270828482848,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,1,,none,,,,,,,1.0,13.953488372093023,0.2783598652644335,92622
98,MolDev,2siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,62.22222222222222,0.1398886287122198,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,16.27906976744186,0.194044817354734,978703
99,MolDev,2siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,False,13.333333333333334,0.5066953161824811,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,6.976744186046512,0.4597931473962216,978703
100,MolDev,2siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,58.88888888888889,0.1967409447174824,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,16.27906976744186,0.303100306575261,1185629
101,MolDev,2siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,False,26.666666666666668,0.5302441151611526,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,9.30232558139535,0.4592386547364568,1185629
102,MolDev,2siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,65.55555555555556,0.1842840529606825,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,20.930232558139537,0.3139924918641437,1163084
103,MolDev,2siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,False,37.77777777777778,0.4938140353249668,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,none,,,,,,,2.0,11.627906976744184,0.5511232120745847,1163084
104,MolDev,2siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,57.77777777777777,0.1813885464415712,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,20,6,1,,none,,,,,,,2.0,16.27906976744186,0.2445186288930616,255222
105,MolDev,2siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,False,26.666666666666668,0.4500131931669125,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,20,6,1,,none,,,,,,,2.0,13.953488372093023,0.5452454574019323,255222
106,MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,60.0,0.1519971478264843,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,none,,,,,,,2.0,20.930232558139537,0.1912025144707567,248024
107,MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,False,18.88888888888889,0.5738471726925104,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,none,,,,,,,2.0,6.976744186046512,0.8860903739620682,248024
108,MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,55.55555555555556,0.1659036350608755,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,none,,,,,,,2.0,18.6046511627907,0.2314376374566934,273991
109,MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,False,37.77777777777778,0.4950387477336699,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,none,,,,,,,2.0,6.976744186046512,0.6637988969806756,273991
110,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117061a,True,58.88888888888889,0.1990200212753731,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,18.6046511627907,0.2990128996160113,519409
111,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117061a,False,41.11111111111111,0.3176778755096731,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,13.953488372093023,0.3932520299804806,519409
112,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117062a,True,50.0,0.1811946865077203,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,18.6046511627907,0.2423919165008917,521314
113,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117062a,False,37.77777777777778,0.3420893719650296,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,13.953488372093023,0.3406726371129004,521314
114,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117063b,True,44.44444444444444,0.2058406913501002,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,16.27906976744186,0.2536523229440128,528034
115,Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117063b,False,31.11111111111111,0.4163544268244094,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,3,,none,,,,,,,2.0,11.627906976744184,0.439846240589928,528034
116,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,True,58.88888888888889,0.1699152361526519,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.2663518352244005,231584
117,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,False,40.0,0.3597904317702758,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,13.953488372093023,0.387039286021471,231584
118,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,True,55.55555555555556,0.195082558178645,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2684876452235027,239479
119,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,False,28.88888888888889,0.5560427531584393,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,13.953488372093023,0.6033474843284283,239479
120,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,True,57.77777777777777,0.1524856225546718,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2313683604552261,238725
121,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,False,41.11111111111111,0.5055229820480626,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,13.953488372093023,0.5229931908827803,238725
122,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,True,61.11111111111112,0.1793874433056576,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.2595783415863128,259919
123,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,False,23.33333333333333,0.69128219229401,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.8602433436322261,259919
124,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,True,55.55555555555556,0.1645141004141301,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2262793565272741,231775
125,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,False,22.22222222222222,0.6430597529985294,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,none,,,,,,,2.0,6.976744186046512,0.7966055961896272,231775
126,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,True,57.77777777777777,0.1869079282474458,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2718321002799743,239378
127,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,False,46.66666666666666,0.339879782967368,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.3664107732599991,239378
128,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,True,58.88888888888889,0.1550183238587403,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,20.930232558139537,0.2241471944236897,238857
129,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,False,31.11111111111111,0.4323833672164744,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,13.953488372093023,0.3647931546784849,238857
130,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,True,60.0,0.1791221609142615,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,25.58139534883721,0.2537511338246553,260086
131,PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,False,27.77777777777778,0.4268058687298015,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,none,,,,,,,2.0,16.27906976744186,0.3445395520626171,260086
132,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,True,58.88888888888889,0.1549314607407268,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,20.930232558139537,0.2128066899269867,228594
133,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,False,18.88888888888889,0.6820547026511169,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,4.651162790697675,0.719142277031803,228594
134,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,True,57.77777777777777,0.1731908624575909,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2438082301752979,235500
135,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,False,10.0,0.961148668755747,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,6.976744186046512,0.9745892856434168,235500
136,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,True,57.77777777777777,0.1699042180996783,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.2394759677510615,235314
137,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,False,35.55555555555556,0.4293681236684197,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,9.30232558139535,0.4284912617261792,235314
138,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,True,58.88888888888889,0.1754998081961793,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2408650787970264,254821
139,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,False,22.22222222222222,0.5363528508151318,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,9.30232558139535,0.8001785709703177,254821
140,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,True,58.88888888888889,0.1490004792107382,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,20.930232558139537,0.2202235104167482,226942
141,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,False,30.0,0.4486554057669166,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,none,,,,,,,2.0,13.953488372093023,0.4234343163778259,226942
142,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,True,56.66666666666666,0.1775251073816396,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,18.6046511627907,0.2414164134711305,234067
143,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,False,26.666666666666668,0.4927055546829631,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.462862067361857,234067
144,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,True,58.88888888888889,0.1659158471419531,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,18.6046511627907,0.2428913493480211,233583
145,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,False,24.444444444444443,0.534880948078816,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.5328376146135825,233583
146,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,True,56.66666666666666,0.1768423382809799,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.250848328169543,252056
147,PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,False,20.0,0.7835723420813087,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,none,,,,,,,2.0,6.976744186046512,0.8339251273123977,252056
148,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,True,56.66666666666666,0.1575977288202409,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.2283620722371333,224031
149,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,False,37.77777777777778,0.3992187941554335,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.4036315594166283,224031
150,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,True,58.88888888888889,0.1786751830662561,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.2532298819303585,231023
151,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,False,32.22222222222222,0.5785347013410678,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.5962822722857545,231023
152,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,True,56.66666666666666,0.1481598767109668,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2124774792851333,231224
153,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,False,14.444444444444445,0.8665293317177156,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,4.651162790697675,0.8872804171027218,231224
154,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,True,58.88888888888889,0.1752963143805305,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.2527677198473201,250051
155,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,False,37.77777777777778,0.4388589420634439,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.4355154038777551,250051
156,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,True,53.333333333333336,0.1670275342985448,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,20.930232558139537,0.2567672194730277,224155
157,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,False,42.22222222222222,0.3106125358378708,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,none,,,,,,,2.0,18.6046511627907,0.3619859093591815,224155
158,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,True,55.55555555555556,0.1836626203323534,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,20.930232558139537,0.2726493328314103,230939
159,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,False,12.22222222222222,0.8366355246776556,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,9.30232558139535,0.8489561424030759,230939
160,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,True,58.88888888888889,0.1596791941873297,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.2413481262162002,229014
161,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,False,48.888888888888886,0.33056322737894,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.3784031540017988,229014
162,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,True,55.55555555555556,0.161398699419552,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,16.27906976744186,0.2357298180556751,231021
163,PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,False,46.66666666666666,0.3182781967151111,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.3753629700930437,231021
164,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,True,57.77777777777777,0.1569185295733442,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2419944637886519,222156
165,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,False,37.77777777777778,0.3196367275905221,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,13.953488372093023,0.353862644672885,222156
166,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,True,58.88888888888889,0.1845036577264765,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2761920100089994,228464
167,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,False,50.0,0.322462354595889,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,16.27906976744186,0.368579405206316,228464
168,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,True,56.66666666666666,0.1737248972303687,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,16.27906976744186,0.2640536295129627,228139
169,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,False,43.333333333333336,0.3648362914022608,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,11.627906976744184,0.4166654252499712,228139
170,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,True,58.88888888888889,0.1617846370463783,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,23.25581395348837,0.2487832823296761,246381
171,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,False,47.77777777777778,0.2937418846943688,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,18.6046511627907,0.3365302737822244,246381
172,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP1,True,57.77777777777777,0.147531725090257,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,25.58139534883721,0.2169261068373732,221350
173,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP1,False,35.55555555555556,0.3335786808600002,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,none,,,,,,,2.0,16.27906976744186,0.3711471617291911,221350
174,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,True,56.66666666666666,0.1814688615061522,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.254750444682124,227179
175,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,False,27.77777777777778,0.5241093554263427,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.5117883637137951,227179
176,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,True,56.66666666666666,0.1768394059656969,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,18.6046511627907,0.253909838109737,226297
177,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,False,34.44444444444444,0.4187054385139097,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,11.627906976744184,0.4398011919812542,226297
178,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,True,56.66666666666666,0.164860210761325,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.2594116094550944,243928
179,PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,False,38.88888888888889,0.3796697765851213,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.3946851737778189,243928
180,Yokogawa_Japan,2siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,54.44444444444444,0.1727298692348869,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,23.25581395348837,0.2267416048069542,282763
181,Yokogawa_Japan,2siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,False,45.55555555555556,0.2990005856026422,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.3216733322598323,282763
182,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,57.77777777777777,0.1672942580626359,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,3,,none,,,,,,,2.0,23.25581395348837,0.2406487577940327,1032116
183,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,False,37.77777777777778,0.3211539400977707,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,3,,none,,,,,,,2.0,18.6046511627907,0.348283038190292,1032116
184,Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,54.44444444444444,0.1745964627278939,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,3,,none,,,,,,,2.0,16.27906976744186,0.2370300847279094,236567
